,0.1,0.25,0.5,0.75,1.0,1.5,2.0
70.0,30.27958514115879,30.71222060099349,31.51245953052782,32.36957297885721,33.243722154287326,34.98399395665686,36.68025187382767
75.0,25.30051837825046,25.795848748285167,26.75322740504336,27.76060585019104,28.76522392640001,30.719387658407335,32.5873381175617
80.0,20.32732347108356,20.941263814400116,22.12442298122832,23.309918756642702,24.45488230698257,26.62264035260754,28.653138375191162
85.0,15.388366700406834,16.23515001784625,17.71454339288269,19.091365506679765,20.37379186697443,22.737260275133757,24.910283563716597
90.0,10.603499131549057,11.837371181609726,13.641316026724638,15.192495843416488,16.59035163795064,19.10943860565233,21.39269142744388
95.0,6.309808100560517,7.978218751000142,10.036982531115925,11.70411326162889,13.173067033042358,15.78429613157833,18.133378880844162
100.0,3.046651022398258,4.8920543910919605,7.018128168488012,8.703964132019344,10.18047328790508,12.801068299004278,15.161735105085562
105.0,1.1383349819295212,2.7019483274373997,4.64948066124191,6.238840654740102,7.65038598263812,10.18799079806336,12.500580934402777
110.0,0.32762025164386976,1.3448084701443577,2.920230413212,4.312000058432659,5.591800865950383,7.958001277872626,10.16349826859873
115.0,0.07641773052407608,0.6114021855933096,1.747729992333813,2.881805732871573,3.9824934100447464,6.106407118509381,8.152972838175515
120.0,0.01592431979287623,0.2607201708529452,1.0066171385842235,1.872543443505986,2.773451280004302,4.611265971597298,6.459799197378288
130.0,0.000796944889156069,0.04547785357290146,0.31603600102554896,0.7519995280695753,1.2863762319451197,2.536799565412309,3.9367442419116045
